Row,ic_E,ic_dE
11901,387.17337,526.20935
11902,429.92544,530.22375
11903,1041.6001,475.04946
11904,1060.6624,463.33755
11905,424.69097,543.20043
11906,463.41690,502.84359
11907,410.79428,513.69531
11908,1043.9260,449.57681
11909,935.09320,463.98727
11910,1048.4519,472.41745
11911,351.02185,553.97070
11912,854.77539,446.25079
11913,232.46948,430.39514
11914,276.85531,540.58007
11915,488.99493,521.47753
11916,421.74408,526.65960
11917,932.45709,449.07415
11918,955.03021,437.72125
11919,845.54962,465.19268
11920,934.74462,450.48748
11921,406.42532,507.38113
11922,426.96380,515.57525
11923,227.45278,465.64337
11924,247.68290,567.95636
11925,982.27685,475.22003
11926,929.67572,444.83737
11927,1041.8477,471.61322
11928,1031.7645,476.68902
11929,1018.1460,482.51947
11930,827.68548,358.34024
11931,448.96118,499.17935
11932,484.62204,525.1203
11933,401.43444,459.08075
11934,1049.4998,483.11169
11935,1045.6710,459.81485
11936,459.98010,510.61410
11937,892.74035,469.73361
11938,425.40213,509.17736
11939,311.42071,553.40649
11940,1052.8345,466.13879
11941,237.90124,480.20040
11942,924.44683,453.27310
11943,1058.5511,468.64712
11944,379.69476,530.78906
11945,1019.6019,476.02050
11946,1038.3244,458.71832
11947,1023.2559,471.24853
11948,873.54394,449.67492
11949,277.97787,565.12554
11950,391.03530,562.33105
11951,910.00293,461.9422
11952,1043.3770,461.60122
11953,413.77145,478.34262
11954,1021.8123,470.15506
11955,935.41949,445.58602
11956,1052.7987,460.42260
11957,1038.3582,466.42651
11958,438.50631,520.76983
11959,1049.0865,476.73803
11960,448.33273,497.73019
11961,906.03418,439.67861
11962,449.40283,517.32720
11963,1083.1301,490.19387
11964,407.55627,536.39721
11965,464.27017,522.04657
11966,878.39642,461.61270
11967,901.89453,443.61544
11968,635.42627,495.20114
11969,1048.8646,477.87851
11970,1007.7493,469.27529
11971,392.82547,520.47229
11972,921.99768,459.26773
11973,433.85330,530.69610
11974,449.21740,511.34259
11975,1014.6261,468.40438
11976,1025.1491,467.92804
11977,905.61578,459.66702
11978,472.64358,508.42404
11979,918.15191,437.62368
11980,364.41668,529.06848
11981,513.59674,502.62481
11982,918.06756,437.66998
11983,471.58371,519.62982
11984,924.29296,449.06082
11985,935.56707,449.49911
11986,1030.2563,463.98291
11987,1035.6622,471.14352
11988,913.50640,452.74017
11989,517.79693,507.08541
11990,1041.0838,467.93072
11991,895.88238,443.10568
11992,1048.2032,471.94628
11993,485.37045,506.82266
11994,875.14727,460.12951
11995,407.05297,520.39325
11996,998.37182,475.39904
11997,363.61804,544.45312
11998,855.52551,458.22268
11999,1025.8360,475.39709
12000,926.22699,434.42706
12001,439.41046,547.83990
12002,244.01351,459.30072
12003,862.52368,462.86489
12004,1025.9990,470.60076
12005,1051.9241,473.18768
12006,1014.9715,469.71154
12007,418.91482,524.28735
12008,913.91766,449.36709
12009,811.85003,466.36752
12010,442.77273,504.59622
12011,423.38037,531.82733
12012,918.88537,453.49032
12013,820.30096,371.28796
12014,885.20202,465.50311
12015,464.95260,512.41906
12016,898.03369,455.62112
12017,405.42031,533.31701
12018,1014.2822,488.36294
12019,1022.604,466.40329
12020,417.30645,525.50988
12021,485.27313,527.72668
12022,380.15142,548.77606
12023,914.38391,445.54489
12024,1016.1287,462.03891
12025,387.67477,549.61987
12026,150.04544,541.91626
12027,1046.4433,472.21859
12028,365.66180,512.37439
12029,490.09591,452.31198
12030,452.43261,525.96734
12031,223.51631,451.32605
12032,1070.6463,485.53945
12033,400.64416,535.05590
12034,1040.0208,494.98788
12035,918.32867,439.35244
12036,469.51202,506.46600
12037,912.01568,438.78543
12038,464.50335,520.12280
12039,950.67742,450.12237
12040,924.67224,450.70770
12041,379.70694,528.09454
12042,903.98577,453.05557
12043,895.57623,455.84668
12044,909.92279,448.64984
12045,1025.1595,474.88415
12046,454.53329,513.61926
12047,834.75897,468.93048
12048,887.21643,451.05108
12049,1017.9993,479.85699
12050,901.64990,447.56594
12051,935.17187,443.97680
12052,1054.9344,476.74816
12053,486.85705,470.51986
12054,1007.3537,475.50351
12055,506.38586,523.64923
12056,1025.3665,487.53121
12057,440.60022,546.88885
12058,412.65036,535.73010
12059,863.06152,445.16894
12060,409.24108,542.54998
12061,917.93707,446.49939
12062,1042.3066,451.67761
12063,1052.3463,463.12396
12064,430.34265,539.77105
12065,940.12042,449.18154
12066,434.70037,523.93499
12067,871.89605,447.24554
12068,943.10791,423.70944
12069,1040.1755,479.01696
12070,1049.2574,486.16549
12071,1047.5760,482.39361
12072,472.88864,519.14135
12073,902.34942,461.50912
12074,933.05542,436.57440
12075,925.20819,440.76312
12076,812.31774,468.14804
12077,397.00808,523.32507
12078,365.95971,530.71386
12079,267.74581,546.10461
12080,472.38711,526.6922
12081,395.56866,531.67602
12082,1062.3355,485.52783
12083,432.51840,529.16937
12084,347.50564,536.01867
12085,490.53805,539.48443
12086,459.87188,521.75848
12087,495.64755,514.84594
12088,479.47406,537.07482
12089,953.97558,464.23175
12090,1034.4549,475.61157
12091,818.40747,449.78698
12092,449.69061,525.58496
12093,253.75042,480.42413
12094,1020.5616,497.94848
12095,926.29241,432.40249
12096,904.66095,458.42355
12097,467.25061,510.12402
12098,875.67950,441.64657
12099,522.28875,508.35501
12100,462.02487,517.31268
12101,453.34631,509.07318
12102,954.46148,444.16952
12103,411.83486,535.82122
12104,888.45703,451.89157
12105,1013.3307,504.25607
12106,222.03523,450.66174
12107,427.44421,518.43426
12108,1066.8443,479.18133
12109,1039.5322,469.81884
12110,1044.6737,486.72790
12111,1053.8410,474.27197
12112,409.50723,527.12573
12113,1061.8553,468.09259
12114,1054.6175,465.95742
12115,951.44201,447.27743
12116,1022.4238,475.17263
12117,1019.3156,492.84930
12118,1003.7087,499.59100
12119,936.39886,435.28308
12120,486.75549,517.67150
12121,486.38928,501.78509
12122,414.81665,535.07049
12123,1077.4370,481.14138
12124,366.50921,536.08325
12125,406.13507,530.05212
12126,418.25680,519.76312
12127,1052.4296,470.21243
12128,438.95330,523.03820
12129,480.12875,525.87963
12130,1045.3457,464.36178
12131,943.73584,444.84216
12132,379.72674,538.02307
12133,764.77563,489.61056
12134,396.41534,519.57476
12135,1025.9124,489.76303
12136,397.22305,522.56475
12137,935.43920,444.48782
12138,1031.8431,484.19769
12139,425.86239,522.63879
12140,1025.0072,472.84796
12141,493.81787,523.29772
12142,1037.0445,472.48416
12143,401.87823,531.06994
12144,1028.8533,472.24588
12145,864.93609,471.12866
12146,336.98196,562.56030
12147,335.22894,563.12237
12148,1034.1672,468.01248
12149,1032.0437,473.12274
12150,847.88946,453.05215
12151,917.88098,436.12835
12152,897.80157,452.59619
12153,913.69586,456.96221
12154,886.03033,452.48709
12155,1031.1372,478.10321
12156,471.12463,501.13913
12157,417.76806,527.32562
12158,307.41964,467.21737
12159,436.88501,529.73767
12160,390.59960,544.63085
12161,1029.6812,469.53503
12162,480.98864,520.17730
12163,890.40893,452.09130
12164,393.09484,547.39288
12165,213.30487,419.33874
12166,1059.6574,488.12515
12167,1046.3917,476.71115
12168,401.21463,547.11566
12169,897.07507,444.03756
12170,909.92755,445.61438
12171,795.50256,463.73852
12172,803.51001,454.06765
12173,448.93386,512.39556
12174,825.39233,459.71875
12175,391.04739,532.21026
12176,494.69241,506.12939
12177,419.45056,532.09057
12178,1017.4818,476.45806
12179,1065.0168,487.80389
12180,1000.3134,497.88259
12181,427.99057,500.35510
12182,824.08532,461.29354
12183,707.92981,458.01254
12184,920.03088,453.59616
12185,1034.3134,476.97015
12186,381.82452,533.19458
12187,449.34207,503.75906
12188,406.86496,530.88732
12189,1038.7447,474.19604
12190,873.11547,456.26760
12191,1026.2762,467.27035
12192,1039.4487,478.43966
12193,384.99002,545.40844
12194,513.0224,505.71868
12195,499.47930,480.56872
12196,915.85607,444.73770
12197,911.70715,434.85290
12198,775.34252,454.36166
12199,1051.7358,478.75662
12200,952.24987,455.25219
12201,405.34307,529.40979
12202,457.82043,514.38702
12203,929.61029,450.19073
12204,500.52487,505.75091
12205,935.32666,447.14364
12206,947.35607,461.79580
12207,902.27581,458.04797
12208,940.40417,427.40673
12209,1081.3122,482.14434
12210,889.53637,456.19589
12211,387.92013,534.65997
12212,1054.3266,477.83032
12213,1036.5850,465.40509
12214,940.02722,453.39968
12215,902.81402,443.75100
12216,902.65509,439.1008
12217,1048.6525,477.72683
12218,429.27719,533.71777
12219,864.66632,456.85556
12220,916.31134,447.64205
12221,401.27044,542.01367
12222,922.58483,464.75762
12223,865.39569,449.66265
12224,355.94751,534.42376
12225,935.55676,447.20098
12226,942.12518,453.92178
12227,797.33880,401.92694
12228,928.52258,432.58831
12229,961.00585,449.62439
12230,831.66278,383.09686
12231,292.65719,549.86798
12232,943.53021,447.92529
12233,1034.2650,473.32635
12234,910.94439,482.54361
12235,919.85382,435.16961
12236,431.40048,548.51782
12237,300.26293,462.25924
12238,894.67822,451.97970
12239,514.82324,519.78271
12240,947.00183,447.68457
12241,443.61795,525.84533
12242,219.10960,440.54483
12243,921.35852,452.93566
12244,424.21484,553.33630
12245,1017.4738,480.63214
12246,892.95385,457.63040
12247,289.42846,435.29364
12248,1028.0858,460.49313
12249,1060.2457,482.83517
12250,495.26083,515.76678
12251,421.28332,533.78289
12252,869.82873,466.99844
12253,951.38220,448.09310
12254,954.42633,450.55545
12255,872.84979,462.31054
12256,934.05114,438.88192
12257,929.54766,447.70706
12258,498.43615,503.20053
12259,862.00567,455.09549
12260,430.03549,519.58038
12261,1028.2587,483.34726
12262,384.57171,526.60125
12263,463.76181,508.61755
12264,1015.8299,484.78582
12265,389.15075,522.21838
12266,1031.8343,487.23608
12267,919.36834,444.82595
12268,976.60559,482.76425
12269,1059.4711,461.97235
12270,881.66931,442.88421
12271,409.42102,536.7099
12272,501.85034,510.59616
12273,470.89315,531.77264
12274,1065.9948,475.21344
12275,904.64996,446.43273
12276,930.49011,428.07669
12277,1048.9459,464.48388
12278,513.94641,519.43988
12279,861.42688,464.44668
12280,1034.1564,456.34356
12281,999.01306,468.51406
12282,438.11389,523.76666
12283,796.30694,446.01638
12284,431.73855,515.63830
12285,407.00708,548.81347
12286,526.98248,510.89578
12287,849.31817,443.27005
12288,942.87439,443.91641
12289,1040.1698,480.54971
12290,476.00302,526.14483
12291,366.14187,554.35247
12292,481.34317,527.98413
12293,889.46283,448.86279
12294,876.84161,458.85641
12295,428.77810,518.16918
12296,971.16375,435.44369
12297,1033.8190,456.62210
12298,866.21276,443.57278
12299,1054.1358,489.41067
12300,886.38549,450.80023
12301,876.32720,444.12042
12302,1031.9400,487.32739
12303,452.86215,526.84845
12304,1046.4996,480.18054
12305,1057.2670,495.14794
12306,1028.4973,475.07986
12307,1017.5481,477.61706
12308,935.13574,443.76413
12309,947.08874,444.34384
12310,520.32104,507.98321
12311,482.55767,512.23681
12312,1038.7462,478.86810
12313,911.09899,451.87283
12314,902.10247,444.71441
12315,892.10595,446.68115
12316,929.34979,411.51113
12317,373.42935,535.89617
12318,481.83566,535.81573
12319,433.56008,546.82824
12320,490.39187,518.86364
12321,470.72909,515.40924
12322,1036.7952,474.82156
12323,459.91799,510.38131
12324,1014.1699,462.08493
12325,414.17004,511.35815
12326,1036.8772,461.75732
12327,1022.5131,480.20575
12328,409.83075,528.96057
12329,955.96606,444.57659
12330,1034.505,470.34005
12331,1042.0741,472.10220
12332,817.79034,484.33154
12333,439.06308,548.15454
12334,894.67205,453.50170
12335,457.17675,535.28173
12336,935.75805,447.00030
12337,918.89819,438.43759
12338,1012.3541,473.39556
12339,836.99700,450.64379
12340,442.49899,515.09729
12341,462.0914,517.42620
12342,898.12597,446.88702
12343,480.66085,516.10565
12344,929.10357,442.64404
12345,907.33923,473.01742
12346,1040.2357,480.23104
12347,1035.9942,465.07000
12348,922.64843,444.94653
12349,996.66406,485.18487
12350,467.13848,530.96075
12351,956.69805,440.78753
12352,892.97814,452.38656
12353,728.14190,478.32373
12354,1064.8493,471.28744
12355,457.76339,523.69128
12356,992.76971,479.22631
12357,472.95141,521.05529
12358,455.86734,540.36401
12359,892.81671,456.07629
12360,373.57681,436.11673
12361,431.85247,527.15069
12362,911.22790,458.82794
12363,457.95730,521.17779
12364,1032.3181,473.63070
12365,1027.2011,476.44198
12366,480.14382,543.71563
12367,1040.9232,469.99353
12368,1013.8158,480.33963
12369,1037.8560,472.49713
12370,869.86444,435.04202
12371,944.81384,436.11575
12372,939.31903,446.07064
12373,411.19210,553.72369
12374,307.44076,443.36731
12375,1045.9207,463.33065
12376,479.68215,518.13421
12377,902.03228,470.83969
12378,819.92956,460.26782
12379,944.52960,460.08853
12380,1065.2946,482.37283
12381,940.80853,440.28018
12382,916.12878,454.72946
12383,907.90936,463.21585
12384,904.61340,447.19113
12385,872.79766,466.06881
12386,541.69641,504.98782
12387,468.08169,534.60675
12388,428.35058,536.97662
12389,434.61154,516.96240
12390,932.01696,459.50872
12391,993.20410,474.15603
12392,857.90777,397.56463
12393,909.77594,442.77777
12394,1055.7063,474.31701
12395,377.07959,522.50958
12396,450.37680,514.67297
12397,1020.4066,490.74328
12398,919.42315,458.38745
12399,533.67712,518.80658
12400,1046.1152,472.63726
12401,359.09680,548.10601
12402,450.62545,534.04846
12403,446.64334,525.14062
12404,414.01647,542.72741
12405,1043.9016,474.80413
12406,1039.3414,462.49682
12407,898.62445,454.25241
12408,1030.8530,459.59567
12409,980.85308,487.56027
12410,491.49200,501.69186
12411,1008.7323,474.96106
12412,1031.2312,483.18862
12413,902.86761,455.33551
12414,437.53125,532.42901
12415,477.31607,527.23254
12416,517.52844,507.61975
12417,300.87771,459.36795
12418,1041.0313,490.90100
12419,848.28668,452.49881
12420,399.66680,524.80871
12421,948.27606,442.93286
12422,884.54595,464.30685
12423,931.67218,454.06576
12424,391.87719,452.61853
12425,375.28628,511.50186
12426,898.51959,471.44537
12427,772.76275,445.53549
12428,1027.4582,498.36410
12429,1042.5587,467.90667
12430,1015.9910,465.31137
12431,1049.4713,479.91558
12432,372.97207,546.76672
12433,1047.7115,475.38339
12434,1041.0838,480.88324
12435,471.53936,517.17327
12436,1042.8199,474.62088
12437,557.14233,492.9133
12438,1024.9942,455.11340
12439,1039.8085,459.08679
12440,1068.8201,492.44268
12441,415.00738,537.30584
12442,340.55831,550.05572
12443,448.96530,521.56591
12444,1045.3341,474.42373
12445,479.15518,530.49212
12446,887.06042,446.44955
12447,418.90606,520.33917
12448,438.96847,520.23455
12449,720.65338,503.69772
12450,860.19397,458.53118
12451,425.33920,531.20123
12452,942.27063,437.76229
12453,903.99328,447.47256
12454,227.62277,446.92334
12455,426.15499,512.48907
12456,463.65698,521.71795
12457,484.93835,522.02246
12458,1054.1726,484.98736
12459,447.28476,520.51318
12460,499.81835,526.64703
12461,704.65222,486.99478
12462,1040.6274,467.99292
12463,449.11489,523.51178
12464,450.50900,535.36480
12465,458.75326,523.85998
12466,877.13104,443.75598
12467,419.09423,532.32916
12468,341.81997,566.50775
12469,495.89660,461.90005
12470,428.76925,536.50195
12471,1031.6377,464.42684
12472,509.25274,512.40710
12473,476.37362,525.13702
12474,1046.8071,467.25869
12475,1020.2150,453.62344
12476,1049.0548,477.01010
12477,945.18054,433.66653
12478,1032.2143,460.85165
12479,1018.0146,481.19049
12480,1061.3914,480.76062
12481,1041.4813,460.97067
12482,1018.6207,480.09503
12483,463.39709,507.74691
12484,436.18624,537.33966
12485,384.47280,545.15881
12486,905.96112,429.89849
12487,914.02545,448.74337
12488,904.57495,455.68634
12489,439.82849,517.99194
12490,413.97485,544.88311
12491,413.84469,535.57098
12492,1030.1074,476.48931
12493,484.14666,529.52557
12494,1018.0013,481.91464
12495,1021.9429,504.01495
12496,426.90377,528.68621
12497,885.84460,459.85086
12498,1039.1252,489.42425
12499,435.19729,570.03515
12500,951.32312,437.66903
12501,820.12524,454.00845
12502,936.1521,439.30688
12503,893.00054,448.65863
12504,903.09185,457.99359
12505,1030.4917,479.85955
12506,409.86221,548.92816
12507,463.63946,519.38031
12508,1033.5640,484.65261
12509,866.47088,470.89639
12510,438.18158,553.06018
12511,1046.5196,458.99044
12512,1010.1782,484.06277
12513,908.01593,457.86022
12514,410.11303,524.05200
12515,897.65704,449.67633
12516,917.23907,454.68905
12517,296.34893,457.72189
12518,1053.0296,479.18032
12519,1041.0273,471.51425
12520,418.19711,538.50427
12521,940.13555,440.10659
12522,460.94662,504.42007
12523,951.52648,441.95336
12524,399.90777,528.53674
12525,406.25296,528.26721
12526,1032.3156,489.69921
12527,796.36187,461.04162
12528,421.59503,508.32028
12529,473.17526,513.93188
12530,1043.3005,484.89733
12531,909.90411,446.81933
12532,412.09014,542.02368
12533,893.97546,442.86395
12534,1045.5271,481.41494
12535,420.65277,532.53100
12536,1037.3638,481.99334
12537,1023.0172,485.78695
12538,1046.1641,492.49371
12539,447.35321,513.98132
12540,1049.0173,474.2612
12541,380.69378,431.59072
12542,1031.854,485.41940
12543,1034.0711,488.31317
12544,401.62988,550.11248
12545,966.18444,468.90036
12546,880.15673,461.88385
12547,1035.2276,477.00994
12548,1043.8658,482.11709
12549,843.76342,477.96710
12550,443.34619,518.59289
12551,416.30749,520.61096
12552,404.78884,542.76562
12553,1052.2957,464.58813
12554,1052.3394,462.18893
12555,933.93408,434.54742
12556,981.68493,509.6026
12557,1036.9819,471.85275
12558,474.67498,509.84433
12559,422.62960,532.66503
12560,866.28234,459.15869
12561,857.86724,428.04791
12562,1035.1900,462.59817
12563,422.53289,513.47070
12564,446.16247,526.58837
12565,474.94470,519.59448
12566,870.86370,427.16497
12567,492.12902,516.66375
12568,441.78881,527.44775
12569,915.64416,439.58557
12570,1055.1955,476.56802
12571,1040.9454,469.88787
12572,899.80011,450.08837
12573,431.41885,520.88903
12574,424.71853,537.10211
12575,891.90631,449.80371
12576,369.87777,561.96350
12577,882.75274,459.29800
12578,430.59719,526.93737
